X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,Tipo
0.243333,-0.231985,1.9544,0.253378,0.110484,1.99658,0.261436,0.43846,2.02312,0.303655,0.600317,2.02776,0.100377,0.296414,1.96259,0.028042,0.029482,1.91015,0.021488,-0.172619,1.802,0.038808,-0.20946,1.78562,0.430809,0.266011,2.00979,0.458718,0.001755,1.97381,0.447945,-0.195923,1.85803,0.431928,-0.234714,1.84021,0.162365,-0.224347,1.90638,0.048173,-0.620214,1.87486,-0.053555,-0.959686,1.8561,-0.075796,-0.943045,1.7461,0.314398,-0.230023,1.92088,0.36366,-0.592305,1.86252,0.397674,-0.92917,1.88475,0.430852,-0.970419,1.81848,0.259756,0.358353,2.01905,0.053511,-0.276571,1.7658,0.080015,-0.201609,1.7963,0.422547,-0.287786,1.81102,0.484475,-0.216301,1.82981,0
0.265706,-0.233727,1.95311,0.274235,0.109804,1.99554,0.280546,0.438713,2.02235,0.32409,0.600043,2.02585,0.118661,0.296686,1.96165,0.051093,0.032284,1.90965,0.044369,-0.169738,1.80132,0.063052,-0.211158,1.78342,0.447335,0.266743,2.00857,0.479724,0.001349,1.97435,0.470058,-0.196611,1.85906,0.454171,-0.234448,1.84168,0.182783,-0.227443,1.90602,0.072697,-0.616773,1.86369,-0.043946,-0.951607,1.85002,-0.07067,-0.94519,1.74245,0.337571,-0.2302,1.91874,0.377029,-0.593869,1.8652,0.401745,-0.92988,1.8866,0.432547,-0.97493,1.82525,0.27933,0.358387,2.01821,0.079177,-0.276177,1.7635,0.09851,-0.206087,1.77233,0.44232,-0.282318,1.81406,0.502775,-0.220537,1.82918,0
0.283155,-0.231973,1.95341,0.292217,0.111693,1.99578,0.298904,0.440755,2.02258,0.342706,0.600695,2.02417,0.135727,0.298966,1.96237,0.069743,0.035403,1.91009,0.067922,-0.166776,1.80185,0.084547,-0.207467,1.7825,0.469307,0.268906,2.01109,0.494648,-0.0018,1.97663,0.48317,-0.199086,1.86027,0.468155,-0.238469,1.84606,0.199727,-0.225739,1.9071,0.08837,-0.617251,1.8548,-0.030205,-0.951384,1.84564,-0.064123,-0.943197,1.74086,0.354738,-0.228521,1.91837,0.390147,-0.592688,1.87109,0.404293,-0.929643,1.88942,0.431529,-0.976662,1.82783,0.29762,0.360389,2.01844,0.102234,-0.270966,1.75752,0.117413,-0.21269,1.75765,0.455637,-0.2848,1.82135,0.513117,-0.239483,1.83068,0
0.300364,-0.230283,1.95158,0.309481,0.113681,1.99344,0.316103,0.443033,2.01976,0.359948,0.603318,2.02224,0.15599,0.299861,1.96022,0.086224,0.035641,1.90801,0.090527,-0.166133,1.79904,0.107842,-0.208127,1.77784,0.482404,0.271139,2.01021,0.513722,0.005941,1.97964,0.502067,-0.192698,1.86582,0.487019,-0.231922,1.85031,0.216156,-0.22385,1.90487,0.107111,-0.616872,1.8407,-0.013162,-0.950264,1.83773,-0.053355,-0.943778,1.73676,0.372016,-0.227122,1.91705,0.397906,-0.592182,1.87686,0.406683,-0.944761,1.89149,0.44024,-0.984038,1.82308,0.314855,0.362597,2.01573,0.124019,-0.268856,1.7547,0.150185,-0.203004,1.78392,0.478005,-0.284128,1.82293,0.537911,-0.210063,1.83715,0
0.313015,-0.227003,1.9498,0.322546,0.116455,1.99222,0.329534,0.445281,2.01918,0.374094,0.605135,2.02013,0.167184,0.302119,1.96006,0.103125,0.037021,1.9071,0.103253,-0.164231,1.79693,0.125796,-0.204064,1.77486,0.494625,0.27382,2.00877,0.525918,0.008216,1.98045,0.519185,-0.192062,1.86954,0.503085,-0.219775,1.85975,0.227934,-0.220188,1.90336,0.130576,-0.612372,1.82636,0.025327,-0.95024,1.83277,-0.02734,-0.951392,1.72955,0.385031,-0.22438,1.91507,0.402969,-0.589985,1.88011,0.406679,-0.942899,1.89285,0.441263,-0.98147,1.82441,0.328207,0.364977,2.01498,0.14166,-0.264041,1.75075,0.151212,-0.208537,1.74117,0.487233,-0.289735,1.82966,0.554959,-0.200292,1.8447,0
0.328973,-0.2235,1.94715,0.336701,0.119619,1.99,0.341881,0.448097,2.0174,0.386627,0.607267,2.01689,0.178466,0.303911,1.95903,0.116822,0.041417,1.90517,0.121422,-0.161424,1.79197,0.142632,-0.200237,1.76972,0.505917,0.277585,2.0066,0.538634,0.009112,1.98034,0.529921,-0.19196,1.87115,0.513627,-0.218905,1.86096,0.243668,-0.215814,1.90121,0.147024,-0.612371,1.81595,0.046119,-0.951268,1.82623,0.0318,-0.945974,1.71518,0.400558,-0.221863,1.912,0.407403,-0.58987,1.88282,0.406781,-0.943026,1.89347,0.441174,-0.981327,1.82433,0.34101,0.367881,2.0131,0.157942,-0.259185,1.74489,0.158855,-0.198109,1.73147,0.499563,-0.286764,1.83309,0.561987,-0.204092,1.84493,0
0.338803,-0.220404,1.94556,0.347711,0.122835,1.988,0.353964,0.451389,2.01501,0.398347,0.609674,2.01404,0.193485,0.307956,1.95619,0.128897,0.044565,1.90285,0.134109,-0.160811,1.78908,0.158806,-0.197379,1.76551,0.520754,0.283743,2.00687,0.549614,0.012402,1.98026,0.537764,-0.189756,1.87355,0.522951,-0.217235,1.8622,0.254813,-0.211472,1.89941,0.168213,-0.621529,1.8019,0.089855,-0.965504,1.81856,0.071591,-0.94089,1.70734,0.408771,-0.219972,1.91068,0.412395,-0.60206,1.88645,0.407528,-0.955216,1.89585,0.446212,-0.984087,1.81916,0.352844,0.371159,2.0108,0.172365,-0.255738,1.7418,0.199163,-0.187404,1.76297,0.503132,-0.286585,1.83406,0.567371,-0.209488,1.84336,0
-0.215871,-0.244497,2.02171,-0.205153,0.11628,2.06055,-0.193391,0.461717,2.08302,-0.17267,0.614284,2.08035,-0.390071,0.322124,2.03139,-0.34745,-0.056601,1.91274,-0.375507,-0.443249,1.89967,-0.375033,-0.582054,1.86635,0.005549,0.308295,2.06772,0.25498,0.159799,2.04108,-0.097709,0.09354,1.87678,-0.203984,0.078061,1.84661,-0.302433,-0.23623,1.96476,-0.346745,-0.626793,1.87727,-0.380763,-0.891519,1.89062,-0.389531,-0.972079,1.78978,-0.120302,-0.242532,1.99406,-0.107523,-0.480639,1.90829,-0.13948,-1.11146,1.91267,-0.125255,-1.13183,1.74456,-0.196522,0.377368,2.08008,-0.379149,-0.641976,1.85611,-0.32453,-0.589327,1.8384,-0.276558,0.029793,1.83682,-0.146755,0.003209,1.80996,1
-0.193766,-0.236679,2.07971,-0.194868,0.118761,2.07792,-0.191493,0.461739,2.08187,-0.170507,0.613913,2.07851,-0.387884,0.32217,2.0301,-0.34657,-0.056156,1.91214,-0.339239,-0.443135,1.88118,-0.324748,-0.561897,1.85892,0.007804,0.30884,2.06658,0.25387,0.155597,2.04144,-0.097912,0.092248,1.87555,-0.199654,0.077217,1.84438,-0.28075,-0.22929,2.02374,-0.351963,-0.611564,1.84909,-0.380676,-0.891263,1.89022,-0.390621,-0.972727,1.79121,-0.099003,-0.234532,2.0519,-0.111889,-0.615526,1.85344,-0.118412,-0.905584,1.88475,-0.089105,-0.996433,1.81021,-0.193737,0.377614,2.08053,-0.332367,-0.650927,1.86088,-0.270772,-0.540145,1.86315,-0.268192,0.033674,1.83701,-0.143027,-0.002983,1.80537,1
-0.156234,-0.239525,2.02365,-0.177547,0.11799,2.06516,-0.187804,0.461154,2.08044,-0.166761,0.614177,2.07816,-0.378876,0.321491,2.02756,-0.634595,0.268893,1.98098,-0.367592,0.263703,1.98905,-0.311597,0.264659,1.94804,0.018861,0.308438,2.06596,0.233297,0.148996,2.04315,-0.086584,0.090096,1.88071,-0.183125,0.074119,1.8428,-0.243959,-0.231726,1.96812,-0.329893,-0.594637,1.88705,-0.384184,-0.913007,1.88964,-0.390724,-0.972356,1.78622,-0.062058,-0.237382,1.99519,-0.103258,-0.607344,1.89753,-0.120153,-0.930802,1.87916,-0.081541,-1.00143,1.80514,-0.187314,0.377066,2.07844,-0.255055,0.272175,1.9068,-0.307314,0.341278,1.95402,-0.260511,0.029874,1.83443,-0.12645,0.001761,1.80844,1
-0.185029,-0.201802,1.96961,-0.178212,0.132386,2.0387,-0.182146,0.460942,2.07862,-0.161566,0.614358,2.07513,-0.373409,0.320949,2.02562,-0.61115,0.272067,1.98553,-0.363364,0.259759,1.99357,-0.31052,0.256955,1.94709,0.022244,0.308108,2.06394,0.256848,0.233985,2.01854,0.186338,0.523133,1.94406,0.159428,0.595503,1.95063,-0.27241,-0.194632,1.91674,-0.327464,-0.587743,1.88646,-0.379635,-0.894714,1.88952,-0.38741,-0.956508,1.80227,-0.089831,-0.200429,1.93909,-0.101024,-0.58869,1.89933,-0.115258,-0.90512,1.87777,-0.102945,-0.918163,1.73376,-0.182167,0.378651,2.07404,-0.256608,0.263973,1.90299,-0.313113,0.326263,1.94834,0.135431,0.67819,1.95995,0.10345,0.584732,1.92135,1
-0.183221,-0.201067,1.96871,-0.176282,0.133838,2.0353,-0.176504,0.46029,2.07604,-0.156191,0.614392,2.07343,-0.366216,0.320735,2.02383,-0.595102,0.272843,1.98784,-0.356552,0.258857,1.99387,-0.306889,0.252313,1.94728,0.026347,0.308219,2.06271,0.251823,0.235665,2.01879,0.186954,0.522186,1.94347,0.164651,0.594294,1.94952,-0.270618,-0.193962,1.91606,-0.323952,-0.589135,1.88275,-0.378061,-0.896958,1.88797,-0.387199,-0.95419,1.80344,-0.088119,-0.1997,1.9384,-0.099994,-0.58884,1.89768,-0.114885,-0.905013,1.8768,-0.102917,-0.916618,1.73857,-0.176877,0.379347,2.06998,-0.254101,0.262238,1.90281,-0.308287,0.320807,1.94518,0.152593,0.677607,1.9574,0.105943,0.595434,1.92194,1
-0.181091,-0.200423,1.96824,-0.173797,0.134995,2.0331,-0.170607,0.460293,2.07434,-0.149986,0.614087,2.07082,-0.359508,0.320239,2.02238,-0.582688,0.273569,1.98843,-0.350272,0.257188,1.99323,-0.301371,0.253146,1.94671,0.031113,0.307997,2.06085,0.250586,0.235966,2.01914,0.18746,0.522136,1.94304,0.16699,0.595134,1.94829,-0.268454,-0.193359,1.91594,-0.317346,-0.587865,1.87545,-0.371319,-0.898089,1.88556,-0.382852,-0.951939,1.80353,-0.086116,-0.199065,1.93788,-0.098229,-0.590316,1.8952,-0.113977,-0.903411,1.87452,-0.102483,-0.913971,1.7405,-0.171709,0.380127,2.06753,-0.249766,0.262421,1.90302,-0.305414,0.320559,1.94488,0.161171,0.67299,1.9603,0.111221,0.604546,1.91975,1
-0.176914,-0.198239,1.96656,-0.170121,0.136689,2.03016,-0.165906,0.46013,2.07267,-0.14454,0.614048,2.06882,-0.353378,0.319757,2.02077,-0.570732,0.272332,1.98608,-0.344166,0.2567,1.99389,-0.296253,0.253766,1.9452,0.035375,0.307459,2.05836,0.249915,0.238079,2.01842,0.188858,0.521448,1.94357,0.17088,0.594157,1.94477,-0.264351,-0.191235,1.91508,-0.31023,-0.588793,1.8663,-0.357782,-0.901809,1.88077,-0.373598,-0.95008,1.79718,-0.08198,-0.196889,1.93556,-0.095824,-0.59263,1.8914,-0.112964,-0.904269,1.87277,-0.101912,-0.914023,1.7417,-0.167166,0.380656,2.06523,-0.244345,0.263582,1.90184,-0.299845,0.320173,1.94336,0.164363,0.669298,1.9544,0.118437,0.611322,1.914,1
-0.170523,-0.19723,1.9654,-0.165045,0.137894,2.02806,-0.160631,0.46058,2.07146,-0.139247,0.614292,2.06611,-0.349051,0.320229,2.01955,-0.546983,0.342092,1.92314,-0.464186,0.539265,1.89007,-0.445558,0.621045,1.91663,0.038056,0.307829,2.05696,0.24442,0.242035,2.01766,0.190981,0.521055,1.94437,0.173749,0.596458,1.94168,-0.257789,-0.190218,1.91404,-0.300758,-0.59679,1.85882,-0.319074,-0.92548,1.87683,-0.325684,-0.96875,1.77344,-0.0761,-0.195961,1.93448,-0.093317,-0.596184,1.88759,-0.112102,-0.907976,1.87016,-0.101062,-0.917623,1.74089,-0.161862,0.381459,2.06357,-0.440434,0.690644,1.93531,-0.474262,0.649482,1.91076,0.157519,0.675619,1.94545,0.128743,0.585236,1.90626,1
-0.16532,-0.195988,1.96369,-0.160791,0.138863,2.02595,-0.156695,0.460699,2.07015,-0.134574,0.615071,2.06405,-0.344867,0.320952,2.01748,-0.538067,0.340246,1.92662,-0.466406,0.534077,1.89006,-0.443724,0.616801,1.91071,0.040998,0.308183,2.05561,0.241445,0.246253,2.01565,0.193407,0.517449,1.94485,0.176662,0.597396,1.93812,-0.252395,-0.188892,1.91223,-0.282845,-0.606058,1.85398,-0.29052,-0.926151,1.87445,-0.268311,-0.96582,1.77637,-0.071329,-0.194869,1.93302,-0.091824,-0.601472,1.88288,-0.113054,-0.913911,1.86762,-0.086289,-0.971535,1.79879,-0.157836,0.381872,2.06194,-0.434023,0.690164,1.92992,-0.4748,0.597913,1.87448,0.163382,0.673587,1.9434,0.13047,0.588847,1.90478,1
-0.157731,-0.19712,1.96139,-0.155544,0.138799,2.02364,-0.152903,0.46093,2.06867,-0.131358,0.615441,2.06273,-0.341906,0.321312,2.01601,-0.533043,0.33959,1.92824,-0.466594,0.531656,1.88979,-0.441873,0.616278,1.90903,0.043419,0.308471,2.05492,0.268177,0.29145,1.97716,0.195399,0.524447,1.94272,0.179021,0.599477,1.93648,-0.245178,-0.189504,1.90937,-0.247648,-0.616954,1.85164,-0.235466,-0.92643,1.87078,-0.238672,-0.972004,1.77421,-0.063616,-0.196502,1.93136,-0.093055,-0.60765,1.87827,-0.117777,-0.926194,1.86925,-0.089472,-0.982276,1.79306,-0.153695,0.382111,2.06017,-0.433109,0.691409,1.92974,-0.474836,0.598062,1.87444,0.159093,0.676571,1.93999,0.147352,0.550108,1.92041,1
-0.146416,-0.199162,1.95815,-0.149836,0.138194,2.02057,-0.150684,0.460899,2.06655,-0.127803,0.614893,2.06009,-0.339155,0.320861,2.01354,-0.527731,0.338287,1.92928,-0.466379,0.528937,1.88886,-0.438317,0.613399,1.90364,0.045545,0.30825,2.05327,0.244189,0.287509,1.99528,0.222073,0.480083,1.93057,0.183019,0.600614,1.93041,-0.233525,-0.191793,1.90498,-0.194513,-0.635492,1.84825,-0.223284,-0.933066,1.86367,-0.182495,-0.974609,1.76563,-0.053108,-0.198221,1.92924,-0.105821,-0.620996,1.86412,-0.115819,-0.939174,1.86147,-0.122721,-0.986943,1.76493,-0.150763,0.382015,2.05776,-0.427476,0.689763,1.92633,-0.474539,0.624805,1.89373,0.165116,0.6816,1.93188,0.136583,0.588381,1.89663,1
-0.138184,-0.200641,1.95592,-0.145077,0.137186,2.01777,-0.148842,0.460242,2.0639,-0.125235,0.614152,2.05778,-0.337166,0.32018,2.01113,-0.523317,0.336799,1.92907,-0.464914,0.529059,1.8867,-0.4351,0.612664,1.90083,0.047602,0.307042,2.05146,0.243583,0.287419,1.99561,0.222653,0.47698,1.93111,0.186692,0.599764,1.92842,-0.225174,-0.193551,1.90181,-0.190165,-0.633818,1.84735,-0.22137,-0.933428,1.8631,-0.18453,-0.974907,1.76543,-0.045338,-0.199368,1.92796,-0.108255,-0.62151,1.85877,-0.115413,-0.942622,1.85936,-0.127552,-0.989682,1.76081,-0.148281,0.381306,2.05501,-0.42366,0.688758,1.92297,-0.475841,0.626866,1.897,0.174878,0.679995,1.92844,0.13849,0.587142,1.89787,1
-0.13324,-0.201249,1.95436,-0.14169,0.136517,2.01597,-0.147303,0.45961,2.06222,-0.123207,0.613312,2.0554,-0.335217,0.318965,2.00881,-0.51919,0.335832,1.92865,-0.463382,0.52938,1.88458,-0.433389,0.612719,1.89848,0.048729,0.306395,2.05054,0.242294,0.286939,1.9962,0.223351,0.473978,1.93175,0.189342,0.599905,1.92903,-0.220246,-0.194314,1.89919,-0.189369,-0.63118,1.8471,-0.219038,-0.934665,1.86347,-0.184416,-0.978095,1.76481,-0.040485,-0.199807,1.92741,-0.106806,-0.622046,1.85546,-0.110434,-0.943501,1.85892,-0.125286,-0.991782,1.7603,-0.146286,0.380668,2.05326,-0.421565,0.688437,1.92247,-0.470295,0.609251,1.87538,0.171604,0.684038,1.93322,0.143782,0.591383,1.8931,1
-0.126385,-0.201603,1.95187,-0.137127,0.136148,2.01274,-0.14519,0.4592,2.05842,-0.120194,0.612427,2.05133,-0.331243,0.318055,2.00272,-0.517588,0.333754,1.92195,-0.46089,0.52935,1.87768,-0.433936,0.61013,1.88805,0.049936,0.305989,2.04927,0.239592,0.286907,1.99638,0.224842,0.470257,1.9327,0.195654,0.600036,1.93157,-0.213258,-0.195107,1.89525,-0.188817,-0.631573,1.84734,-0.210511,-0.937756,1.86492,-0.186495,-0.982803,1.7607,-0.034028,-0.199726,1.92635,-0.096882,-0.620638,1.85002,-0.097264,-0.957783,1.84857,-0.062301,-1.00842,1.75643,-0.143543,0.380288,2.04958,-0.419152,0.68974,1.91211,-0.473927,0.606745,1.86826,0.180227,0.683702,1.93688,0.148448,0.586232,1.90025,1
-0.122953,-0.201421,1.95041,-0.133898,0.136493,2.01065,-0.142655,0.459635,2.05571,-0.116757,0.612836,2.04903,-0.32724,0.317519,1.99654,-0.517682,0.333189,1.9145,-0.458468,0.530563,1.86953,-0.434613,0.612989,1.87894,0.050983,0.305911,2.04855,0.239588,0.287073,1.99723,0.228408,0.467849,1.93456,0.201292,0.600314,1.93426,-0.209431,-0.195257,1.89261,-0.192945,-0.633409,1.85035,-0.214,-0.936007,1.86482,-0.216635,-0.983278,1.75781,-0.031099,-0.199237,1.92594,-0.071288,-0.619209,1.83728,-0.076462,-0.944691,1.85957,-0.054884,-1.0044,1.76982,-0.140769,0.380718,2.04699,-0.421809,0.690882,1.90007,-0.470699,0.633245,1.874,0.192054,0.678227,1.93958,0.15497,0.589573,1.90122,1
-0.079807,-0.20244,1.94023,-0.084403,0.134709,2.00004,-0.088202,0.457097,2.04462,-0.055689,0.612389,2.04343,-0.274984,0.317888,1.9857,-0.472613,0.332112,1.89876,-0.40684,0.533341,1.84939,-0.373507,0.612196,1.86524,0.079183,0.297886,2.03522,0.284638,0.284148,2.00089,0.270394,0.515555,1.93259,0.251528,0.588792,1.93921,-0.168088,-0.194164,1.88204,-0.204596,-0.6098,1.85544,-0.223221,-0.919191,1.87357,-0.223513,-0.97739,1.77243,0.011823,-0.202259,1.9167,0.088947,-0.576393,1.84527,0.179053,-0.926607,1.88692,0.248877,-0.975568,1.83538,-0.087375,0.378382,2.03601,-0.357029,0.692933,1.88916,-0.408259,0.640309,1.85039,0.239864,0.675745,1.94419,0.205147,0.573476,1.907,1
0.046344,-0.223848,1.93822,0.053017,0.115119,2.00253,0.058763,0.4395,2.0513,0.094764,0.589221,2.05173,-0.124392,0.304052,1.99387,-0.33293,0.326723,1.91406,-0.263234,0.518277,1.86769,-0.229008,0.595918,1.88574,0.26734,0.240399,2.03798,0.443636,0.281049,1.98515,0.397219,0.480178,1.92519,0.384432,0.565911,1.92824,-0.041669,-0.210752,1.88851,-0.125209,-0.576636,1.84263,-0.213477,-0.917434,1.87124,-0.220642,-0.973506,1.77243,0.131376,-0.228082,1.90669,0.244442,-0.573264,1.86574,0.345854,-0.936927,1.90201,0.40924,-0.986346,1.85309,0.057459,0.360258,2.04166,-0.210821,0.680696,1.91676,-0.265609,0.604896,1.85595,0.366755,0.653043,1.93336,0.335633,0.555234,1.89127,1
0.103039,-0.225933,1.94686,0.105443,0.111461,2.01022,0.107042,0.434359,2.05811,0.148791,0.579037,2.0592,-0.076333,0.298224,2.00249,-0.273665,0.31604,1.91959,-0.209086,0.511217,1.87291,-0.176876,0.587119,1.89149,0.31705,0.265701,2.05038,0.49337,0.276347,1.98749,0.454017,0.472043,1.92768,0.433287,0.56452,1.93127,0.014796,-0.213804,1.89768,-0.095571,-0.580624,1.84604,-0.20515,-0.919563,1.87043,-0.217315,-0.971755,1.76803,0.18685,-0.228765,1.91468,0.263883,-0.568851,1.86947,0.351776,-0.934261,1.9067,0.410779,-0.989371,1.86561,0.106774,0.355478,2.0487,-0.158439,0.669953,1.92027,-0.213397,0.605631,1.87084,0.415757,0.646965,1.94017,0.380045,0.55841,1.89017,1
0.33185,-0.208347,1.97283,0.337106,0.129894,2.02354,0.340498,0.453996,2.059,0.376364,0.601661,2.04464,0.197619,0.31363,2.00576,-0.03481,0.331272,1.92511,0.028928,0.520953,1.86195,0.066518,0.596357,1.86947,0.545205,0.292894,2.05849,0.711816,0.294024,1.98076,0.660511,0.508171,1.91653,0.65236,0.577429,1.91184,0.239023,-0.196394,1.92639,0.268862,-0.64316,1.80346,0.234948,-0.92898,1.76962,0.233489,-0.960705,1.6505,0.411138,-0.211744,1.93899,0.357063,-0.640406,1.87859,0.385009,-0.953145,1.93905,0.440413,-1.00854,1.8836,0.340012,0.374805,2.05267,0.091006,0.680759,1.88709,0.032348,0.64453,1.86727,0.635846,0.664418,1.91635,0.599714,0.564877,1.88541,1
0.356532,-0.204111,1.96211,0.359803,0.131363,2.00628,0.360912,0.452622,2.03485,0.402087,0.600681,2.016,0.203616,0.318478,1.99171,-0.019039,0.335972,1.90768,0.04861,0.519263,1.84639,0.082876,0.595595,1.84814,0.567293,0.292868,2.03612,0.737036,0.290692,1.95322,0.68808,0.491255,1.89094,0.670831,0.573825,1.8827,0.26277,-0.19113,1.91707,0.341867,-0.590888,1.81705,0.321455,-0.857967,1.69365,0.329009,-0.874089,1.54962,0.435787,-0.208544,1.92689,0.011304,-0.333129,2.0834,0.273149,-0.610093,1.9669,0.282116,-0.632269,1.8202,0.361056,0.374171,2.03028,0.109332,0.675229,1.86732,0.048931,0.63991,1.84689,0.656262,0.660136,1.88917,0.617815,0.563036,1.85497,1
0.369524,-0.201738,1.94517,0.370887,0.133007,1.98623,0.369673,0.453468,2.01205,0.412666,0.60077,1.99179,0.19661,0.317727,1.97031,-0.012723,0.332871,1.88618,0.057558,0.516942,1.82507,0.089463,0.593271,1.82381,0.5768,0.292456,2.01666,0.760968,0.291147,1.90433,0.694297,0.502315,1.86603,0.679223,0.573276,1.85787,0.275517,-0.188098,1.90072,0.311377,-0.553894,1.74914,0.350649,-0.837544,1.65716,0.348282,-0.891426,1.55704,0.448242,-0.207025,1.90958,0.02041,-0.331762,2.06044,0.282678,-0.608381,1.94394,0.291142,-0.630425,1.79829,0.370423,0.375216,2.00811,0.113704,0.673518,1.84114,0.056454,0.644454,1.82236,0.660964,0.658146,1.86495,0.627043,0.555955,1.832,1
0.382059,-0.19783,1.89978,0.381844,0.134795,1.94157,0.379048,0.452989,1.96822,0.419352,0.601292,1.94742,0.197901,0.316488,1.92453,-0.003226,0.327823,1.83581,0.066745,0.513976,1.7745,0.095847,0.592633,1.77374,0.588667,0.293408,1.97014,0.769194,0.299954,1.85817,0.701912,0.50549,1.82096,0.683951,0.576452,1.81188,0.286487,-0.185122,1.85715,0.334603,-0.547668,1.73117,0.365697,-0.830634,1.62831,0.370939,-0.882835,1.52736,0.461491,-0.202107,1.86241,0.028916,-0.31751,2.01136,0.291397,-0.594222,1.89494,0.298963,-0.616182,1.74893,0.380191,0.375319,1.96406,0.119018,0.674217,1.79008,0.057083,0.613261,1.76072,0.666792,0.660671,1.81667,0.632429,0.565578,1.78498,1
0.386605,-0.19547,1.859,0.384775,0.13657,1.90289,0.380373,0.453852,1.93167,0.418857,0.601051,1.90992,0.198082,0.314265,1.88416,-0.001202,0.326417,1.79972,0.067029,0.510046,1.74016,0.094465,0.59085,1.73745,0.591855,0.2974,1.93173,0.760954,0.299254,1.8537,0.703121,0.508396,1.78899,0.684135,0.58188,1.7773,0.290357,-0.184249,1.81627,0.332385,-0.51984,1.67778,0.37257,-0.823806,1.61963,0.37662,-0.880423,1.52361,0.466159,-0.198284,1.82193,0.033722,-0.310458,1.97449,0.296274,-0.587272,1.85801,0.303732,-0.608877,1.71213,0.381917,0.376445,1.92696,0.11559,0.67292,1.754,0.05722,0.6178,1.72819,0.666317,0.669586,1.787,0.631673,0.568248,1.75306,1
0.391867,-0.189915,1.81615,0.387573,0.143138,1.86325,0.38071,0.46095,1.895,0.417065,0.607511,1.87394,0.19863,0.318996,1.84756,0.001597,0.330319,1.7661,0.064908,0.507532,1.70506,0.090975,0.59335,1.70263,0.592592,0.302326,1.88985,0.764789,0.311356,1.80409,0.704124,0.511865,1.7556,0.682973,0.59274,1.74571,0.294514,-0.179799,1.77297,0.336398,-0.520965,1.65824,0.386016,-0.907198,1.59536,0.391288,-0.931238,1.45166,0.471898,-0.191602,1.77957,0.042133,-0.306356,1.93763,0.304723,-0.583255,1.82108,0.310664,-0.604617,1.67429,0.382868,0.383462,1.88956,0.113907,0.676595,1.72006,0.055498,0.639282,1.70274,0.660912,0.680059,1.75388,0.630552,0.580037,1.7177,1
0.404078,-0.160693,1.64366,0.388131,0.179175,1.68901,0.369917,0.501426,1.71894,0.406694,0.649579,1.69998,0.191686,0.352092,1.67971,-0.003095,0.363383,1.59823,0.058663,0.542557,1.54201,0.086492,0.636061,1.53907,0.584178,0.339026,1.70938,0.751628,0.343366,1.64579,0.705073,0.54309,1.58265,0.679556,0.636026,1.5741,0.306124,-0.157432,1.60006,0.342809,-0.53942,1.56281,0.398985,-0.903405,1.56934,0.399261,-0.917623,1.42547,0.482415,-0.156176,1.60798,0.485805,-0.493297,1.46236,0.530109,-0.882506,1.42778,0.529336,-0.903735,1.28958,0.374868,0.42311,1.71388,0.110821,0.726542,1.56132,0.049615,0.676624,1.53396,0.661019,0.721418,1.58489,0.628727,0.620017,1.55056,1
0.402737,-0.158854,1.59171,0.38794,0.18284,1.6327,0.370779,0.506385,1.65804,0.400951,0.655669,1.6355,0.187634,0.357711,1.62539,-0.006272,0.364923,1.55736,0.050386,0.542526,1.49658,0.078644,0.636573,1.49467,0.583045,0.347098,1.64505,0.750178,0.352863,1.57527,0.704899,0.545776,1.51786,0.677939,0.642914,1.51491,0.304399,-0.155068,1.55065,0.346339,-0.536615,1.5382,0.383766,-0.832544,1.56277,0.381353,-0.848404,1.4179,0.480961,-0.154777,1.55371,0.475144,-0.491386,1.40451,0.527369,-0.846759,1.2291,0.524365,-0.866081,1.08143,0.375479,0.427821,1.65412,0.10034,0.727163,1.51619,0.040854,0.679815,1.48873,0.658186,0.723461,1.52149,0.628123,0.623877,1.49379,1
0.400859,-0.158779,1.56662,0.386337,0.18379,1.6082,0.369367,0.507797,1.63429,0.3991,0.656859,1.6121,0.185332,0.35883,1.6034,-0.008315,0.365344,1.53935,0.045204,0.54405,1.47006,0.072674,0.637613,1.46591,0.582313,0.348093,1.61972,0.749765,0.352395,1.54858,0.703415,0.546662,1.48935,0.678173,0.640761,1.47473,0.30234,-0.154981,1.52821,0.349178,-0.575962,1.52144,0.384573,-0.856017,1.56119,0.375976,-0.874641,1.43569,0.479053,-0.154582,1.52607,0.46917,-0.493015,1.38227,0.516009,-0.829035,1.1677,0.511777,-0.84353,1.01688,0.374026,0.429161,1.63015,0.094538,0.730932,1.48938,0.034346,0.683517,1.46165,0.656609,0.729206,1.47848,0.64951,0.598008,1.48854,1
